book,bookLabel,authorLabel,publisherLabel,countryLabel,year,languageLabel,genreLabel
http://www.wikidata.org/entity/Q7980333,Weird Tales 1,Лин Картер,Kensington Books,США,1980,английский язык,фэнтези
http://www.wikidata.org/entity/Q7812213,Сегодня мы выбираем лица,Роджер Желязны,New American Library,США,1973,английский язык,научная фантастика
http://www.wikidata.org/entity/Q4009749,Солнечный ветер,Артур Чарльз Кларк,Harcourt,США,1972,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7766341,The Stars Around Us,Альфред Бестер,New American Library,США,1970,английский язык,научная фантастика
http://www.wikidata.org/entity/Q17017155,Девять миллиардов имён Бога,Артур Чарльз Кларк,Harcourt,США,1967,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3225561,Дети ветра,Пол Уильям Андерсон,New American Library,США,1973,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7733246,The Falling Torch,Альгис Будрис,Jove Books,США,1959,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1541914,Рассказ служанки,Маргарет Этвуд,McClelland & Stewart,Канада,1985,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7733240,"Демон, который ошибался",Лайон Спрэг де Камп,New American Library,США,1973,английский язык,фэнтези
http://www.wikidata.org/entity/Q5307472,Стекляшки,Сэмюэль Дилэни,New American Library,США,1971,английский язык,научная фантастика
http://www.wikidata.org/entity/Q17030695,Пёс войны и боль мира,Майкл Муркок,Pocket Books,США,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q1645751,Плавучие театры Большой планеты,Джек Вэнс,Jove Books,США,1975,английский язык,фэнтези
http://www.wikidata.org/entity/Q5366063,Ellison Wonderland,Харлан Эллисон,New American Library,США,1962,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5447545,Fifth Planet,Фред Хойл,Heinemann,Великобритания,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q8036235,World Soul,Еремей Иудович Парнов,Macmillan Publishers,США,1964,русский язык,научная фантастика
http://www.wikidata.org/entity/Q7774503,The White Hart,Нэнси Спрингер,Pocket Books,США,1979,английский язык,фэнтези
http://www.wikidata.org/entity/Q5447545,Fifth Planet,Geoffrey Hoyle,Heinemann,Великобритания,1963,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7439139,Scribblings,Лайон Спрэг де Камп,NESFA Press,США,1972,английский язык,научная фантастика
http://www.wikidata.org/entity/Q6412663,Kingdom of Summer,Gillian Bradshaw,New American Library,США,1981,английский язык,фэнтези
http://www.wikidata.org/entity/Q7980336,Weird Tales 4,Лин Картер,Kensington Books,США,1983,английский язык,фэнтези
http://www.wikidata.org/entity/Q7763118,The Secret World of Og,Пьер Франсис Бертон,McClelland & Stewart,Канада,1961,английский язык,фэнтези
http://www.wikidata.org/entity/Q4189793,Звёздная стража,Андре Нортон,Harcourt,США,1955,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7736892,Башня гоблинов,Лайон Спрэг де Камп,Jove Books,США,1968,английский язык,фэнтези
http://www.wikidata.org/entity/Q721,"Жизнь, Вселенная и всё остальное",Дуглас Адамс,Harmony Books,США,1982,английский язык,фэнтези
http://www.wikidata.org/entity/Q2344912,Туман,Стивен Кинг,New American Library,США,1980,английский язык,фэнтези
http://www.wikidata.org/entity/Q1645751,Плавучие театры Большой планеты,Джек Вэнс,Jove Books,США,1975,английский язык,научная фантастика
http://www.wikidata.org/entity/Q4313991,Настанет время,Пол Уильям Андерсон,New American Library,США,1972,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7766341,The Stars Around Us,Роджер Желязны,New American Library,США,1970,английский язык,научная фантастика
http://www.wikidata.org/entity/Q3819831,На берегу,Шют Невил,Heinemann,Великобритания,1957,английский язык,научная фантастика
http://www.wikidata.org/entity/Q1106283,Духовное ружье,Филип Дик,Jove Books,США,1967,американский вариант английского языка,научная фантастика
http://www.wikidata.org/entity/Q99198118,Volver a empezar,Enrique Sánchez Pascual,Ediciones Toray,Испания,1957,испанский язык,научная фантастика
http://www.wikidata.org/entity/Q1226583,Ossian's Ride,Фред Хойл,Heinemann,Великобритания,1959,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7723443,Часы Ираза,Лайон Спрэг де Камп,Jove Books,США,1971,английский язык,фэнтези
http://www.wikidata.org/entity/Q369459,Чёрное облако,Фред Хойл,Heinemann,Великобритания,1957,английский язык,научная фантастика
http://www.wikidata.org/entity/Q7747507,The Lion of Comarre and Against the Fall of Night,Артур Чарльз Кларк,Harcourt,США,1968,английский язык,научная фантастика
http://www.wikidata.org/entity/Q5832169,…en un lugar llamado Tierra,Jordi Sierra i Fabra,Grupo SM,Испания,1983,испанский язык,научная фантастика
